Date,AAPL,MSFT,GOOG,GOOGL,AMZN,NVDA,META,TSLA,BRK-B,LLY,AVGO,V,JPM,WMT,XOM,UNH,MA,PG,HD,ORCL,COST,MRK,ABBV,PEP,CVX
2020-11-04,111.81392669677734,207.8212890625,86.93971252441406,86.7720947265625,162.05799865722656,13.753044128417969,285.8120422363281,140.32666015625,206.1699981689453,140.49398803710938,32.643310546875,187.15087890625,88.47501373291016,44.140037536621094,26.7513484954834,329.8973083496094,299.017822265625,124.9697494506836,251.9749298095703,52.78224182128906,347.32855224609375,66.32697296142578,78.32267761230469,119.62946319580078,58.47093963623047
2020-11-05,115.78260040283203,214.44805908203125,87.64751434326172,87.59963989257812,166.10000610351562,14.117703437805176,293.07220458984375,146.02999877929688,207.4499969482422,137.59121704101562,34.097190856933594,190.69183349609375,92.09342193603516,44.60954666137695,26.703046798706055,329.7485046386719,308.0993957519531,126.5158462524414,254.76463317871094,52.941078186035156,355.6938171386719,66.19537353515625,77.65135955810547,119.79434967041016,58.77236557006836
2020-11-06,115.65105438232422,214.86102294921875,87.5669937133789,87.46195983886719,165.56849670410156,14.518501281738281,291.80914306640625,143.31666564941406,208.85000610351562,134.96270751953125,34.074806213378906,191.49264526367188,90.86671447753906,45.324684143066406,26.389080047607422,323.29119873046875,305.2864074707031,127.2711410522461,253.32965087890625,53.07189178466797,356.0908203125,66.11308288574219,76.95516204833984,120.08070373535156,57.96583557128906
2020-11-09,113.34173583984375,209.7421112060547,87.62913513183594,87.54595947265625,157.18699645996094,13.590036392211914,277.2489929199219,140.4199981689453,221.5,134.5750732421875,33.620033264160156,205.20309448242188,103.16936492919922,44.631309509277344,29.729982376098633,325.6545715332031,335.3828125,122.61499786376953,240.6115264892578,53.10926055908203,337.0147705078125,66.22825622558594,78.83656311035156,120.14144897460938,64.68709564208984
2020-11-10,113.00069427490234,202.65435791015625,86.50529479980469,86.3680191040039,151.75100708007812,12.731854438781738,270.943603515625,136.7866668701172,228.47999572753906,138.57456970214844,32.50901794433594,205.81094360351562,102.83399963378906,45.259395599365234,30.389545440673828,329.0878601074219,325.86328125,124.6320571899414,245.60255432128906,52.95042037963867,338.51068115234375,66.73011016845703,81.94458770751953,122.97904968261719,67.67704772949219
2020-11-11,116.43054962158203,207.97499084472656,87.11766052246094,86.84069061279297,156.8695068359375,13.37791919708252,274.9715270996094,139.0433349609375,227.3699951171875,136.87266540527344,33.65404510498047,205.222412109375,101.29837799072266,46.0118522644043,30.076255798339844,327.2362365722656,323.5368957519531,126.24039459228516,247.5454559326172,53.445640563964844,344.3276672363281,66.68897247314453,81.34784698486328,124.87077331542969,67.1800537109375
2020-11-12,116.15774536132812,206.90892028808594,86.9749984741211,86.62149810791016,155.51400756835938,13.416553497314453,273.5791015625,137.25332641601562,224.72000122070312,134.03103637695312,33.1419677734375,201.24122619628906,100.05398559570312,46.08958435058594,29.045682907104492,329.7578125,319.5461120605469,126.31149291992188,246.1996612548828,52.744873046875,346.9036560058594,65.70173645019531,80.89199829101562,124.81867980957031,65.72175598144531
2020-11-13,116.20646667480469,207.93655395507812,88.32596588134766,88.08472442626953,156.4405059814453,13.257282257080078,275.4389953613281,136.1666717529297,227.4199981689453,135.31405639648438,33.4373893737793,203.38645935058594,100.68060302734375,46.80784606933594,29.746477127075195,330.9300842285156,326.1065673828125,128.2041473388672,247.02853393554688,53.174678802490234,349.79376220703125,66.71363830566406,82.08548736572266,125.57363891601562,67.64444732666016
2020-11-16,117.21983337402344,208.62803649902344,88.54268646240234,88.17269897460938,156.55299377441406,13.47487735748291,277.43792724609375,136.02999877929688,233.10000610351562,133.6128692626953,34.091827392578125,205.53163146972656,103.52239227294922,47.398616790771484,31.461345672607422,332.0001525878906,326.51544189453125,126.5603256225586,249.1675567626953,53.3989143371582,350.6708679199219,65.96500396728516,81.52189636230469,126.4847640991211,72.4756088256836
2020-11-17,116.33313751220703,205.96771240234375,87.98450469970703,87.5578842163086,156.7830047607422,13.382157325744629,273.49957275390625,147.20333862304688,233.16000366210938,134.192626953125,34.073020935058594,203.60867309570312,102.47215270996094,46.444053649902344,31.881826400756836,327.6085510253906,327.53741455078125,126.07159423828125,242.83966064453125,53.37089538574219,352.6375732421875,67.05097198486328,82.22638702392578,126.03356170654297,71.95480346679688
2020-11-18,115.00796508789062,203.25233459472656,86.82290649414062,86.51315307617188,155.2729949951172,13.38863754272461,270.486083984375,162.2133331298828,230.07000732421875,133.21371459960938,34.074806213378906,200.8257293701172,101.71318817138672,46.35698699951172,30.67811393737793,320.5464172363281,326.9923400878906,124.13446044921875,240.4866943359375,52.557987213134766,352.9237976074219,66.0225830078125,81.82027435302734,124.41950988769531,69.67312622070312
2020-11-19,115.60234832763672,204.54261779785156,87.67485809326172,87.40431213378906,155.8509979248047,13.400102615356445,271.4508056640625,166.42333984375,229.52999877929688,136.2929229736328,34.40694808959961,200.57449340820312,101.98677825927734,47.29911422729492,30.834766387939453,313.5588073730469,324.98724365234375,123.9834213256836,241.4671630859375,52.744873046875,354.1333923339844,66.13775634765625,82.60765075683594,124.36746978759766,70.87183380126953
